iShares Core S&P 500 ETF
Fund Holdings as of,"Mar 01, 2023"
Inception Date,"May 15, 2000"
Shares Outstanding,"746,800,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"FRC","FIRST REPUBLIC BANK","Financials","Equity","199,601,745.00","0.07","199,601,745.00","1,629,402.00","122.50","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MLM","MARTIN MARIETTA MATERIALS INC","Materials","Equity","197,746,077.96","0.07","197,746,077.96","553,074.00","357.54","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HBAN","HUNTINGTON BANCSHARES INC","Financials","Equity","196,617,546.00","0.07","196,617,546.00","12,850,820.00","15.30","United States","NASDAQ","USD","1.00","USD","-"
"EXR","EXTRA SPACE STORAGE REIT INC","Real Estate","Equity","195,227,068.12","0.07","195,227,068.12","1,192,882.00","163.66","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RF","REGIONS FINANCIAL CORP","Financials","Equity","194,434,764.16","0.07","194,434,764.16","8,323,406.00","23.36","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MPWR","MONOLITHIC POWER SYSTEMS INC","Information Technology","Equity","193,236,093.16","0.07","193,236,093.16","397,172.00","486.53","United States","NASDAQ","USD","1.00","USD","-"
"STLD","STEEL DYNAMICS INC","Materials","Equity","192,583,125.60","0.07","192,583,125.60","1,491,505.00","129.12","United States","NASDAQ","USD","1.00","USD","-"
"ARE","ALEXANDRIA REAL ESTATE EQUITIES RE","Real Estate","Equity","190,078,160.05","0.06","190,078,160.05","1,330,055.00","142.91","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LH","LABORATORY CORPORATION OF AMERICA","Health Care","Equity","187,729,186.88","0.06","187,729,186.88","789,176.00","237.88","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DOV","DOVER CORP","Industrials","Equity","187,672,818.24","0.06","187,672,818.24","1,250,152.00","150.12","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FE","FIRSTENERGY CORP","Utilities","Equity","187,426,250.70","0.06","187,426,250.70","4,838,055.00","38.74","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PFG","PRINCIPAL FINANCIAL GROUP INC","Financials","Equity","187,439,242.17","0.06","187,439,242.17","2,054,579.00","91.23","United States","NASDAQ","USD","1.00","USD","-"
"AEE","AMEREN CORP","Utilities","Equity","186,617,858.48","0.06","186,617,858.48","2,302,787.00","81.04","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EQR","EQUITY RESIDENTIAL REIT","Real Estate","Equity","184,625,895.96","0.06","184,625,895.96","3,029,634.00","60.94","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DTE","DTE ENERGY","Utilities","Equity","184,406,164.80","0.06","184,406,164.80","1,725,680.00","106.86","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RJF","RAYMOND JAMES INC","Financials","Equity","184,191,221.48","0.06","184,191,221.48","1,724,314.00","106.82","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ETR","ENTERGY CORP","Utilities","Equity","183,816,346.34","0.06","183,816,346.34","1,812,427.00","101.42","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CFG","CITIZENS FINANCIAL GROUP INC","Financials","Equity","182,534,123.85","0.06","182,534,123.85","4,386,785.00","41.61","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CHD","CHURCH AND DWIGHT INC","Consumer Staples","Equity","180,571,577.67","0.06","180,571,577.67","2,172,159.00","83.13","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TDY","TELEDYNE TECHNOLOGIES INC","Information Technology","Equity","178,854,001.20","0.06","178,854,001.20","417,493.00","428.40","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HPE","HEWLETT PACKARD ENTERPRISE","Information Technology","Equity","178,103,333.94","0.06","178,103,333.94","11,460,961.00","15.54","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LUV","SOUTHWEST AIRLINES","Industrials","Equity","177,963,880.10","0.06","177,963,880.10","5,288,674.00","33.65","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CAH","CARDINAL HEALTH INC","Health Care","Equity","177,401,447.12","0.06","177,401,447.12","2,334,844.00","75.98","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CTRA","COTERRA ENERGY INC","Energy","Equity","177,263,094.48","0.06","177,263,094.48","7,023,102.00","25.24","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HOLX","HOLOGIC INC","Health Care","Equity","175,809,595.94","0.06","175,809,595.94","2,223,749.00","79.06","United States","NASDAQ","USD","1.00","USD","-"
"BAX","BAXTER INTERNATIONAL INC","Health Care","Equity","175,393,813.14","0.06","175,393,813.14","4,490,369.00","39.06","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NTRS","NORTHERN TRUST CORP","Financials","Equity","175,276,661.42","0.06","175,276,661.42","1,856,351.00","94.42","United States","NASDAQ","USD","1.00","USD","-"
"PPL","PPL CORP","Utilities","Equity","174,982,700.96","0.06","174,982,700.96","6,558,572.00","26.68","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FSLR","FIRST SOLAR INC","Information Technology","Equity","172,829,859.36","0.06","172,829,859.36","883,227.00","195.68","United States","NASDAQ","USD","1.00","USD","-"
"LVS","LAS VEGAS SANDS CORP","Consumer Discretionary","Equity","171,428,298.72","0.06","171,428,298.72","2,926,896.00","58.57","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CLX","CLOROX","Consumer Staples","Equity","170,002,144.34","0.06","170,002,144.34","1,098,986.00","154.69","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WAB","WESTINGHOUSE AIR BRAKE TECHNOLOGIE","Industrials","Equity","169,911,625.67","0.06","169,911,625.67","1,619,903.00","104.89","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VTR","VENTAS REIT INC","Real Estate","Equity","169,260,132.42","0.06","169,260,132.42","3,560,373.00","47.54","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CINF","CINCINNATI FINANCIAL CORP","Financials","Equity","167,896,274.48","0.06","167,896,274.48","1,400,069.00","119.92","United States","NASDAQ","USD","1.00","USD","-"
"NDAQ","NASDAQ INC","Financials","Equity","167,724,892.50","0.06","167,724,892.50","3,019,350.00","55.55","United States","NASDAQ","USD","1.00","USD","-"
"STE","STERIS","Health Care","Equity","167,613,697.56","0.06","167,613,697.56","889,103.00","188.52","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"OMC","OMNICOM GROUP INC","Communication","Equity","166,138,150.11","0.06","166,138,150.11","1,816,313.00","91.47","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MOS","MOSAIC","Materials","Equity","164,587,400.60","0.06","164,587,400.60","3,033,310.00","54.26","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WAT","WATERS CORP","Health Care","Equity","163,645,822.50","0.06","163,645,822.50","529,170.00","309.25","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SEDG","SOLAREDGE TECHNOLOGIES INC","Information Technology","Equity","163,080,440.66","0.06","163,080,440.66","498,062.00","327.43","United States","NASDAQ","USD","1.00","USD","-"
"MKC","MCCORMICK & CO NON-VOTING INC","Consumer Staples","Equity","162,878,890.95","0.06","162,878,890.95","2,232,135.00","72.97","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"XYL","XYLEM INC","Industrials","Equity","162,274,115.96","0.05","162,274,115.96","1,605,244.00","101.09","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VRSN","VERISIGN INC","Information Technology","Equity","161,248,955.09","0.05","161,248,955.09","821,567.00","196.27","United States","NASDAQ","USD","1.00","USD","-"
"MAA","MID AMERICA APARTMENT COMMUNITIES","Real Estate","Equity","160,027,098.72","0.05","160,027,098.72","1,028,584.00","155.58","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SWKS","SKYWORKS SOLUTIONS INC","Information Technology","Equity","159,836,359.68","0.05","159,836,359.68","1,429,152.00","111.84","United States","NASDAQ","USD","1.00","USD","-"
"INVH","INVITATION HOMES INC","Real Estate","Equity","157,073,532.00","0.05","157,073,532.00","5,173,700.00","30.36","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DRI","DARDEN RESTAURANTS INC","Consumer Discretionary","Equity","156,600,191.15","0.05","156,600,191.15","1,090,151.00","143.65","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EPAM","EPAM SYSTEMS INC","Information Technology","Equity","156,563,535.88","0.05","156,563,535.88","512,332.00","305.59","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TRGP","TARGA RESOURCES CORP","Energy","Equity","153,842,904.66","0.05","153,842,904.66","2,016,554.00","76.29","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CNP","CENTERPOINT ENERGY INC","Utilities","Equity","153,420,269.76","0.05","153,420,269.76","5,607,466.00","27.36","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KEY","KEYCORP","Financials","Equity","153,322,027.65","0.05","153,322,027.65","8,310,137.00","18.45","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TSN","TYSON FOODS INC CLASS A","Consumer Staples","Equity","152,951,124.48","0.05","152,951,124.48","2,579,712.00","59.29","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BALL","BALL CORP","Materials","Equity","152,844,555.48","0.05","152,844,555.48","2,796,278.00","54.66","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TTWO","TAKE TWO INTERACTIVE SOFTWARE INC","Communication","Equity","152,748,935.80","0.05","152,748,935.80","1,405,234.00","108.70","United States","NASDAQ","USD","1.00","USD","-"
"CAG","CONAGRA BRANDS INC","Consumer Staples","Equity","152,571,844.12","0.05","152,571,844.12","4,268,938.00","35.74","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"UAL","UNITED AIRLINES HOLDINGS INC","Industrials","Equity","152,418,908.07","0.05","152,418,908.07","2,909,313.00","52.39","United States","NASDAQ","USD","1.00","USD","-"
"IEX","IDEX CORP","Industrials","Equity","150,140,568.40","0.05","150,140,568.40","671,830.00","223.48","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EXPD","EXPEDITORS INTERNATIONAL OF WASHIN","Industrials","Equity","149,381,735.14","0.05","149,381,735.14","1,417,553.00","105.38","United States","NASDAQ","USD","1.00","USD","-"
"CMS","CMS ENERGY CORP","Utilities","Equity","149,384,932.02","0.05","149,384,932.02","2,585,409.00","57.78","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SIVB","SVB FINANCIAL GROUP","Financials","Equity","149,014,445.91","0.05","149,014,445.91","526,497.00","283.03","United States","NASDAQ","USD","1.00","USD","-"
"CF","CF INDUSTRIES HOLDINGS INC","Materials","Equity","148,815,122.30","0.05","148,815,122.30","1,747,682.00","85.15","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"K","KELLOGG","Consumer Staples","Equity","148,788,753.88","0.05","148,788,753.88","2,279,938.00","65.26","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AMCR","AMCOR PLC","Materials","Equity","147,695,341.85","0.05","147,695,341.85","13,246,219.00","11.15","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BBY","BEST BUY CO INC","Consumer Discretionary","Equity","147,326,058.70","0.05","147,326,058.70","1,784,905.00","82.54","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BR","BROADRIDGE FINANCIAL SOLUTIONS INC","Information Technology","Equity","146,735,698.13","0.05","146,735,698.13","1,048,187.00","139.99","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AES","AES CORP","Utilities","Equity","146,540,322.84","0.05","146,540,322.84","5,949,668.00","24.63","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MRO","MARATHON OIL CORP","Energy","Equity","145,913,939.88","0.05","145,913,939.88","5,657,772.00","25.79","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SYF","SYNCHRONY FINANCIAL","Financials","Equity","144,264,688.40","0.05","144,264,688.40","4,009,580.00","35.98","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FMC","FMC CORP","Materials","Equity","143,789,972.84","0.05","143,789,972.84","1,122,307.00","128.12","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MOH","MOLINA HEALTHCARE INC","Health Care","Equity","142,422,546.00","0.05","142,422,546.00","520,170.00","273.80","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EXPE","EXPEDIA GROUP INC","Consumer Discretionary","Equity","142,430,944.08","0.05","142,430,944.08","1,341,663.00","106.16","United States","NASDAQ","USD","1.00","USD","-"
"COO","COOPER INC","Health Care","Equity","142,269,332.00","0.05","142,269,332.00","439,700.00","323.56","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DGX","QUEST DIAGNOSTICS INC","Health Care","Equity","141,019,531.00","0.05","141,019,531.00","1,014,529.00","139.00","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TER","TERADYNE INC","Information Technology","Equity","140,704,389.58","0.05","140,704,389.58","1,387,891.00","101.38","United States","NASDAQ","USD","1.00","USD","-"
"HWM","HOWMET AEROSPACE INC","Industrials","Equity","140,402,318.40","0.05","140,402,318.40","3,280,428.00","42.80","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FLT","FLEETCOR TECHNOLOGIES INC","Information Technology","Equity","140,133,287.00","0.05","140,133,287.00","656,362.00","213.50","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FDS","FACTSET RESEARCH SYSTEMS INC","Financials","Equity","139,893,119.01","0.05","139,893,119.01","338,913.00","412.77","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RCL","ROYAL CARIBBEAN GROUP LTD","Consumer Discretionary","Equity","139,664,668.00","0.05","139,664,668.00","1,953,352.00","71.50","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ZBRA","ZEBRA TECHNOLOGIES CORP CLASS A","Information Technology","Equity","139,049,491.74","0.05","139,049,491.74","459,911.00","302.34","United States","NASDAQ","USD","1.00","USD","-"
"PKI","PERKINELMER INC","Health Care","Equity","138,874,391.50","0.05","138,874,391.50","1,124,489.00","123.50","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SJM","JM SMUCKER","Consumer Staples","Equity","137,873,188.25","0.05","137,873,188.25","949,213.00","145.25","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ATO","ATMOS ENERGY CORP","Utilities","Equity","137,771,197.38","0.05","137,771,197.38","1,246,347.00","110.54","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NVR","NVR INC","Consumer Discretionary","Equity","137,393,897.76","0.05","137,393,897.76","26,736.00","5,138.91","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RE","EVEREST RE GROUP LTD","Financials","Equity","136,279,263.72","0.05","136,279,263.72","348,683.00","390.84","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"IRM","IRON MOUNTAIN INC","Real Estate","Equity","136,207,964.20","0.05","136,207,964.20","2,590,490.00","52.58","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TXT","TEXTRON INC","Industrials","Equity","136,162,968.76","0.05","136,162,968.76","1,860,404.00","73.19","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"J","JACOBS SOLUTIONS INC","Industrials","Equity","135,718,198.98","0.05","135,718,198.98","1,136,954.00","119.37","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"JBHT","JB HUNT TRANSPORT SERVICES INC","Industrials","Equity","134,436,536.10","0.05","134,436,536.10","738,054.00","182.15","United States","NASDAQ","USD","1.00","USD","-"
"ETSY","ETSY INC","Consumer Discretionary","Equity","132,455,858.00","0.04","132,455,858.00","1,119,850.00","118.28","United States","NASDAQ","USD","1.00","USD","-"
"GRMN","GARMIN LTD","Consumer Discretionary","Equity","132,201,038.25","0.04","132,201,038.25","1,366,419.00","96.75","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AVY","AVERY DENNISON CORP","Materials","Equity","130,668,299.52","0.04","130,668,299.52","721,446.00","181.12","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LKQ","LKQ CORP","Consumer Discretionary","Equity","129,696,850.80","0.04","129,696,850.80","2,258,740.00","57.42","United States","NASDAQ","USD","1.00","USD","-"
"LW","LAMB WESTON HOLDINGS INC","Consumer Staples","Equity","129,321,810.90","0.04","129,321,810.90","1,281,810.00","100.89","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ESS","ESSEX PROPERTY TRUST REIT INC","Real Estate","Equity","128,389,934.52","0.04","128,389,934.52","576,153.00","222.84","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"INCY","INCYTE CORP","Health Care","Equity","128,074,479.61","0.04","128,074,479.61","1,645,567.00","77.83","United States","NASDAQ","USD","1.00","USD","-"
"MGM","MGM RESORTS INTERNATIONAL","Consumer Discretionary","Equity","126,000,678.16","0.04","126,000,678.16","2,839,132.00","44.38","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NTAP","NETAPP INC","Information Technology","Equity","125,150,807.40","0.04","125,150,807.40","1,937,319.00","64.60","United States","NASDAQ","USD","1.00","USD","-"
"PAYC","PAYCOM SOFTWARE INC","Information Technology","Equity","123,245,179.84","0.04","123,245,179.84","433,184.00","284.51","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"IPG","INTERPUBLIC GROUP OF COMPANIES INC","Communication","Equity","123,009,561.23","0.04","123,009,561.23","3,458,239.00","35.57","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WRB","WR BERKLEY CORP","Financials","Equity","122,313,627.50","0.04","122,313,627.50","1,818,790.00","67.25","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VTRS","VIATRIS INC","Health Care","Equity","122,230,076.67","0.04","122,230,076.67","10,807,257.00","11.31","United States","NASDAQ","USD","1.00","USD","-"
"POOL","POOL CORP","Consumer Discretionary","Equity","121,254,271.10","0.04","121,254,271.10","347,882.00","348.55","United States","NASDAQ","USD","1.00","USD","-"
"CBOE","CBOE GLOBAL MARKETS INC","Financials","Equity","120,561,270.54","0.04","120,561,270.54","951,474.00","126.71","United States","Cboe BZX formerly known as BATS","USD","1.00","USD","-"
"TYL","TYLER TECHNOLOGIES INC","Information Technology","Equity","118,615,615.80","0.04","118,615,615.80","370,558.00","320.10","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EVRG","EVERGY INC","Utilities","Equity","118,558,823.85","0.04","118,558,823.85","2,042,357.00","58.05","United States","NASDAQ","USD","1.00","USD","-"
"LDOS","LEIDOS HOLDINGS INC","Industrials","Equity","117,570,167.82","0.04","117,570,167.82","1,216,327.00","96.66","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BRO","BROWN & BROWN INC","Financials","Equity","117,281,019.30","0.04","117,281,019.30","2,093,930.00","56.01","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SNA","SNAP ON INC","Industrials","Equity","116,965,944.39","0.04","116,965,944.39","472,991.00","247.29","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PTC","PTC INC","Information Technology","Equity","116,494,933.77","0.04","116,494,933.77","940,917.00","123.81","United States","NASDAQ","USD","1.00","USD","-"
"MKTX","MARKETAXESS HOLDINGS INC","Financials","Equity","116,303,501.16","0.04","116,303,501.16","334,908.00","347.27","United States","NASDAQ","USD","1.00","USD","-"
"IP","INTERNATIONAL PAPER","Materials","Equity","116,144,102.88","0.04","116,144,102.88","3,165,552.00","36.69","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TRMB","TRIMBLE INC","Information Technology","Equity","115,008,362.16","0.04","115,008,362.16","2,197,752.00","52.33","United States","NASDAQ","USD","1.00","USD","-"
"PKG","PACKAGING CORP OF AMERICA","Materials","Equity","114,250,657.50","0.04","114,250,657.50","823,725.00","138.70","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"UDR","UDR REIT INC","Real Estate","Equity","113,449,602.00","0.04","113,449,602.00","2,723,880.00","41.65","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"APA","APA CORP","Energy","Equity","113,388,840.81","0.04","113,388,840.81","2,861,187.00","39.63","United States","NASDAQ","USD","1.00","USD","-"
"PEAK","HEALTHPEAK PROPERTIES","Real Estate","Equity","113,221,699.68","0.04","113,221,699.68","4,789,412.00","23.64","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KIM","KIMCO REALTY REIT CORP","Real Estate","Equity","112,973,737.00","0.04","112,973,737.00","5,510,914.00","20.50","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HRL","HORMEL FOODS CORP","Consumer Staples","Equity","112,910,243.85","0.04","112,910,243.85","2,576,095.00","43.83","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LNT","ALLIANT ENERGY CORP","Utilities","Equity","112,245,033.00","0.04","112,245,033.00","2,233,732.00","50.25","United States","NASDAQ","USD","1.00","USD","-"
"CTLT","CATALENT INC","Health Care","Equity","110,617,578.21","0.04","110,617,578.21","1,602,921.00","69.01","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SWK","STANLEY BLACK & DECKER INC","Industrials","Equity","110,394,572.07","0.04","110,394,572.07","1,318,459.00","83.73","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PHM","PULTEGROUP INC","Consumer Discretionary","Equity","109,971,010.14","0.04","109,971,010.14","2,028,237.00","54.22","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"STX","SEAGATE TECHNOLOGY HOLDINGS PLC","Information Technology","Equity","109,656,356.88","0.04","109,656,356.88","1,710,174.00","64.12","United States","NASDAQ","USD","1.00","USD","-"
"EQT","EQT CORP","Energy","Equity","108,793,464.30","0.04","108,793,464.30","3,267,071.00","33.30","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HST","HOST HOTELS & RESORTS REIT INC","Real Estate","Equity","108,267,799.50","0.04","108,267,799.50","6,364,950.00","17.01","United States","NASDAQ","USD","1.00","USD","-"
"WDC","WESTERN DIGITAL CORP","Information Technology","Equity","107,781,250.40","0.04","107,781,250.40","2,827,420.00","38.12","United States","NASDAQ","USD","1.00","USD","-"
"L","LOEWS CORP","Financials","Equity","107,510,165.00","0.04","107,510,165.00","1,755,268.00","61.25","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"JKHY","JACK HENRY AND ASSOCIATES INC","Information Technology","Equity","106,514,604.98","0.04","106,514,604.98","649,717.00","163.94","United States","NASDAQ","USD","1.00","USD","-"
"CE","CELANESE CORP","Materials","Equity","106,359,581.67","0.04","106,359,581.67","888,477.00","119.71","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CPT","CAMDEN PROPERTY TRUST REIT","Real Estate","Equity","106,160,695.92","0.04","106,160,695.92","948,202.00","111.96","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BWA","BORGWARNER INC","Consumer Discretionary","Equity","105,638,679.00","0.04","105,638,679.00","2,085,660.00","50.65","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NDSN","NORDSON CORP","Industrials","Equity","105,129,240.56","0.04","105,129,240.56","479,036.00","219.46","United States","NASDAQ","USD","1.00","USD","-"
"BFB","BROWN FORMAN CORP CLASS B","Consumer Staples","Equity","104,712,594.00","0.04","104,712,594.00","1,629,768.00","64.25","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TECH","BIO TECHNE CORP","Health Care","Equity","104,642,228.46","0.04","104,642,228.46","1,396,906.00","74.91","United States","NASDAQ","USD","1.00","USD","-"
"CHRW","CH ROBINSON WORLDWIDE INC","Industrials","Equity","104,200,923.80","0.04","104,200,923.80","1,048,510.00","99.38","United States","NASDAQ","USD","1.00","USD","-"
"MAS","MASCO CORP","Industrials","Equity","103,619,667.84","0.04","103,619,667.84","2,007,744.00","51.61","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MTCH","MATCH GROUP INC","Communication","Equity","103,543,651.08","0.04","103,543,651.08","2,487,834.00","41.62","United States","NASDAQ","USD","1.00","USD","-"
"WYNN","WYNN RESORTS LTD","Consumer Discretionary","Equity","103,076,089.96","0.03","103,076,089.96","918,518.00","112.22","United States","NASDAQ","USD","1.00","USD","-"
"AKAM","AKAMAI TECHNOLOGIES INC","Information Technology","Equity","102,219,449.40","0.03","102,219,449.40","1,399,308.00","73.05","United States","NASDAQ","USD","1.00","USD","-"
"CRL","CHARLES RIVER LABORATORIES INTERNA","Health Care","Equity","101,037,598.32","0.03","101,037,598.32","453,246.00","222.92","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GEN","GEN DIGITAL INC","Information Technology","Equity","99,091,134.34","0.03","99,091,134.34","5,163,686.00","19.19","United States","NASDAQ","USD","1.00","USD","-"
"CDAY","CERIDIAN HCM HOLDING INC","Information Technology","Equity","98,529,265.64","0.03","98,529,265.64","1,368,082.00","72.02","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CZR","CAESARS ENTERTAINMENT INC","Consumer Discretionary","Equity","98,045,791.20","0.03","98,045,791.20","1,911,224.00","51.30","United States","NASDAQ","USD","1.00","USD","-"
"GL","GLOBE LIFE INC","Financials","Equity","97,930,217.00","0.03","97,930,217.00","804,950.00","121.66","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PARA","PARAMOUNT GLOBAL CLASS B","Communication","Equity","97,587,873.12","0.03","97,587,873.12","4,492,996.00","21.72","United States","NASDAQ","USD","1.00","USD","-"
"TFX","TELEFLEX INC","Health Care","Equity","97,555,620.26","0.03","97,555,620.26","417,511.00","233.66","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NI","NISOURCE INC","Utilities","Equity","97,057,417.68","0.03","97,057,417.68","3,617,496.00","26.83","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KMX","CARMAX INC","Consumer Discretionary","Equity","96,833,814.12","0.03","96,833,814.12","1,408,287.00","68.76","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DPZ","DOMINOS PIZZA INC","Consumer Discretionary","Equity","95,080,252.41","0.03","95,080,252.41","315,117.00","301.73","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CCL","CARNIVAL CORP","Consumer Discretionary","Equity","94,463,922.54","0.03","94,463,922.54","8,920,106.00","10.59","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HSIC","HENRY SCHEIN INC","Health Care","Equity","93,779,639.75","0.03","93,779,639.75","1,206,169.00","77.75","United States","NASDAQ","USD","1.00","USD","-"
"FOXA","FOX CORP CLASS A","Communication","Equity","93,757,672.80","0.03","93,757,672.80","2,694,186.00","34.80","United States","NASDAQ","USD","1.00","USD","-"
"TPR","TAPESTRY INC","Consumer Discretionary","Equity","92,827,518.25","0.03","92,827,518.25","2,146,301.00","43.25","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CPB","CAMPBELL SOUP","Consumer Staples","Equity","92,743,859.48","0.03","92,743,859.48","1,786,628.00","51.91","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AAL","AMERICAN AIRLINES GROUP INC","Industrials","Equity","92,677,092.34","0.03","92,677,092.34","5,781,478.00","16.03","United States","NASDAQ","USD","1.00","USD","-"
"EMN","EASTMAN CHEMICAL","Materials","Equity","92,307,246.54","0.03","92,307,246.54","1,068,742.00","86.37","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
