iShares Core S&P 500 ETF
Fund Holdings as of,"May 23, 2023"
Inception Date,"May 15, 2000"
Shares Outstanding,"742,000,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"TTWO","TAKE TWO INTERACTIVE SOFTWARE INC","Communication","Equity","190,961,535.12","0.06","190,961,535.12","1,406,404.00","135.78","United States","NASDAQ","USD","1.00","USD","-"
"BAX","BAXTER INTERNATIONAL INC","Health Care","Equity","190,254,522.50","0.06","190,254,522.50","4,476,577.00","42.50","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WY","WEYERHAEUSER REIT","Real Estate","Equity","189,738,006.57","0.06","189,738,006.57","6,500,103.00","29.19","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AEE","AMEREN CORP","Utilities","Equity","189,665,609.40","0.06","189,665,609.40","2,293,140.00","82.71","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"IFF","INTERNATIONAL FLAVORS & FRAGRANCES","Materials","Equity","187,782,889.81","0.06","187,782,889.81","2,261,627.00","83.03","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DTE","DTE ENERGY","Utilities","Equity","187,594,843.96","0.06","187,594,843.96","1,718,531.00","109.16","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MTB","M&T BANK CORP","Financials","Equity","186,186,607.74","0.06","186,186,607.74","1,501,626.00","123.99","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EQR","EQUITY RESIDENTIAL REIT","Real Estate","Equity","184,074,769.98","0.06","184,074,769.98","3,021,086.00","60.93","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PODD","INSULET CORP","Health Care","Equity","182,602,362.15","0.06","182,602,362.15","616,005.00","296.43","United States","NASDAQ","USD","1.00","USD","-"
"FE","FIRSTENERGY CORP","Utilities","Equity","182,603,147.50","0.06","182,603,147.50","4,818,025.00","37.90","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ALGN","ALIGN TECHNOLOGY INC","Health Care","Equity","182,079,458.25","0.06","182,079,458.25","644,415.00","282.55","United States","NASDAQ","USD","1.00","USD","-"
"VRSN","VERISIGN INC","Information Technology","Equity","181,224,713.88","0.06","181,224,713.88","812,594.00","223.02","United States","NASDAQ","USD","1.00","USD","-"
"ETR","ENTERGY CORP","Utilities","Equity","181,016,329.41","0.06","181,016,329.41","1,804,929.00","100.29","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CTRA","COTERRA ENERGY INC","Energy","Equity","180,234,478.05","0.06","180,234,478.05","6,993,965.00","25.77","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"STE","STERIS","Health Care","Equity","177,798,138.56","0.06","177,798,138.56","880,712.00","201.88","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FSLR","FIRST SOLAR INC","Information Technology","Equity","176,674,317.62","0.06","176,674,317.62","879,458.00","200.89","United States","NASDAQ","USD","1.00","USD","-"
"EXR","EXTRA SPACE STORAGE REIT INC","Real Estate","Equity","175,920,997.97","0.06","175,920,997.97","1,187,933.00","148.09","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HOLX","HOLOGIC INC","Health Care","Equity","175,881,998.06","0.06","175,881,998.06","2,187,043.00","80.42","United States","NASDAQ","USD","1.00","USD","-"
"CLX","CLOROX","Consumer Staples","Equity","175,584,002.00","0.06","175,584,002.00","1,095,688.00","160.25","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PPL","PPL CORP","Utilities","Equity","174,910,142.16","0.06","174,910,142.16","6,531,372.00","26.78","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DRI","DARDEN RESTAURANTS INC","Consumer Discretionary","Equity","173,341,095.52","0.06","173,341,095.52","1,079,536.00","160.57","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DOV","DOVER CORP","Industrials","Equity","172,654,817.76","0.06","172,654,817.76","1,239,268.00","139.32","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LH","LABORATORY CORPORATION OF AMERICA","Health Care","Equity","172,026,745.45","0.06","172,026,745.45","785,905.00","218.89","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"INVH","INVITATION HOMES INC","Real Estate","Equity","171,621,047.78","0.06","171,621,047.78","5,152,238.00","33.31","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FICO","FAIR ISAAC CORP","Information Technology","Equity","169,631,738.98","0.05","169,631,738.98","223,138.00","760.21","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TDY","TELEDYNE TECHNOLOGIES INC","Information Technology","Equity","168,246,003.87","0.05","168,246,003.87","415,761.00","404.67","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MPWR","MONOLITHIC POWER SYSTEMS INC","Information Technology","Equity","168,182,206.90","0.05","168,182,206.90","396,937.00","423.70","United States","NASDAQ","USD","1.00","USD","-"
"XYL","XYLEM INC","Industrials","Equity","166,509,446.00","0.05","166,509,446.00","1,598,900.00","104.14","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"COO","COOPER INC","Health Care","Equity","166,364,410.20","0.05","166,364,410.20","437,755.00","380.04","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"OMC","OMNICOM GROUP INC","Communication","Equity","165,500,897.64","0.05","165,500,897.64","1,798,141.00","92.04","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ARE","ALEXANDRIA REAL ESTATE EQUITIES RE","Real Estate","Equity","165,019,394.37","0.05","165,019,394.37","1,397,167.00","118.11","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NDAQ","NASDAQ INC","Financials","Equity","163,573,401.60","0.05","163,573,401.60","3,006,864.00","54.40","United States","NASDAQ","USD","1.00","USD","-"
"HPE","HEWLETT PACKARD ENTERPRISE","Information Technology","Equity","163,502,541.30","0.05","163,502,541.30","11,370,135.00","14.38","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LVS","LAS VEGAS SANDS CORP","Consumer Discretionary","Equity","162,398,883.96","0.05","162,398,883.96","2,915,076.00","55.71","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EXPD","EXPEDITORS INTERNATIONAL OF WASHIN","Industrials","Equity","161,703,705.65","0.05","161,703,705.65","1,411,643.00","114.55","United States","NASDAQ","USD","1.00","USD","-"
"CNP","CENTERPOINT ENERGY INC","Utilities","Equity","161,160,012.00","0.05","161,160,012.00","5,584,200.00","28.86","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VTR","VENTAS REIT INC","Real Estate","Equity","157,889,916.00","0.05","157,889,916.00","3,548,088.00","44.50","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BR","BROADRIDGE FINANCIAL SOLUTIONS INC","Industrials","Equity","157,771,835.46","0.05","157,771,835.46","1,044,086.00","151.11","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FITB","FIFTH THIRD BANCORP","Financials","Equity","157,122,037.44","0.05","157,122,037.44","6,061,807.00","25.92","United States","NASDAQ","USD","1.00","USD","-"
"WAB","WESTINGHOUSE AIR BRAKE TECHNOLOGIE","Industrials","Equity","156,125,108.88","0.05","156,125,108.88","1,613,196.00","96.78","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"K","KELLOGG","Consumer Staples","Equity","155,604,492.12","0.05","155,604,492.12","2,270,604.00","68.53","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LUV","SOUTHWEST AIRLINES","Industrials","Equity","155,404,527.52","0.05","155,404,527.52","5,271,524.00","29.48","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RJF","RAYMOND JAMES INC","Financials","Equity","155,278,053.68","0.05","155,278,053.68","1,719,199.00","90.32","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FLT","FLEETCOR TECHNOLOGIES INC","Financials","Equity","154,799,498.76","0.05","154,799,498.76","654,322.00","236.58","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RCL","ROYAL CARIBBEAN GROUP LTD","Consumer Discretionary","Equity","153,587,420.55","0.05","153,587,420.55","1,947,843.00","78.85","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BALL","BALL CORP","Materials","Equity","152,502,164.44","0.05","152,502,164.44","2,784,919.00","54.76","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CMS","CMS ENERGY CORP","Utilities","Equity","151,478,520.05","0.05","151,478,520.05","2,583,635.00","58.63","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NVR","NVR INC","Consumer Discretionary","Equity","150,511,631.67","0.05","150,511,631.67","26,823.00","5,611.29","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MAA","MID AMERICA APARTMENT COMMUNITIES","Real Estate","Equity","149,788,937.76","0.05","149,788,937.76","1,024,408.00","146.22","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CAG","CONAGRA BRANDS INC","Consumer Staples","Equity","148,905,334.86","0.05","148,905,334.86","4,227,863.00","35.22","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ATO","ATMOS ENERGY CORP","Utilities","Equity","147,830,095.20","0.05","147,830,095.20","1,270,018.00","116.40","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MOH","MOLINA HEALTHCARE INC","Health Care","Equity","147,581,069.85","0.05","147,581,069.85","518,101.00","284.85","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RF","REGIONS FINANCIAL CORP","Financials","Equity","146,403,035.67","0.05","146,403,035.67","8,285,401.00","17.67","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TYL","TYLER TECHNOLOGIES INC","Information Technology","Equity","144,117,166.97","0.05","144,117,166.97","369,427.00","390.11","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SEDG","SOLAREDGE TECHNOLOGIES INC","Information Technology","Equity","143,274,123.80","0.05","143,274,123.80","495,844.00","288.95","United States","NASDAQ","USD","1.00","USD","-"
"CINF","CINCINNATI FINANCIAL CORP","Financials","Equity","143,221,699.88","0.05","143,221,699.88","1,394,428.00","102.71","United States","NASDAQ","USD","1.00","USD","-"
"HWM","HOWMET AEROSPACE INC","Industrials","Equity","142,982,539.83","0.05","142,982,539.83","3,266,679.00","43.77","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TRGP","TARGA RESOURCES CORP","Energy","Equity","142,500,736.64","0.05","142,500,736.64","2,008,184.00","70.96","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PFG","PRINCIPAL FINANCIAL GROUP INC","Financials","Equity","142,294,286.05","0.05","142,294,286.05","2,018,645.00","70.49","United States","NASDAQ","USD","1.00","USD","-"
"SWKS","SKYWORKS SOLUTIONS INC","Information Technology","Equity","142,198,129.08","0.05","142,198,129.08","1,410,276.00","100.83","United States","NASDAQ","USD","1.00","USD","-"
"STLD","STEEL DYNAMICS INC","Materials","Equity","141,792,404.80","0.05","141,792,404.80","1,479,470.00","95.84","United States","NASDAQ","USD","1.00","USD","-"
"GRMN","GARMIN LTD","Consumer Discretionary","Equity","141,552,013.15","0.05","141,552,013.15","1,360,423.00","104.05","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SJM","JM SMUCKER","Consumer Staples","Equity","141,339,421.80","0.05","141,339,421.80","946,047.00","149.40","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"IRM","IRON MOUNTAIN INC","Real Estate","Equity","141,108,688.52","0.05","141,108,688.52","2,579,212.00","54.71","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LW","LAMB WESTON HOLDINGS INC","Consumer Staples","Equity","140,239,166.70","0.05","140,239,166.70","1,276,410.00","109.87","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WAT","WATERS CORP","Health Care","Equity","140,123,352.96","0.05","140,123,352.96","526,938.00","265.92","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"UAL","UNITED AIRLINES HOLDINGS INC","Industrials","Equity","138,861,296.00","0.05","138,861,296.00","2,900,800.00","47.87","United States","NASDAQ","USD","1.00","USD","-"
"RE","EVEREST RE GROUP LTD","Financials","Equity","138,809,287.89","0.05","138,809,287.89","380,289.00","365.01","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"IEX","IDEX CORP","Industrials","Equity","136,885,296.32","0.04","136,885,296.32","669,104.00","204.58","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EPAM","EPAM SYSTEMS INC","Information Technology","Equity","135,140,701.32","0.04","135,140,701.32","510,273.00","264.84","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NTRS","NORTHERN TRUST CORP","Financials","Equity","134,872,367.35","0.04","134,872,367.35","1,848,833.00","72.95","United States","NASDAQ","USD","1.00","USD","-"
"RVTY","REVVITY INC","Health Care","Equity","134,799,759.00","0.04","134,799,759.00","1,120,530.00","120.30","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HBAN","HUNTINGTON BANCSHARES INC","Financials","Equity","134,804,933.64","0.04","134,804,933.64","12,801,988.00","10.53","United States","NASDAQ","USD","1.00","USD","-"
"AMCR","AMCOR PLC","Materials","Equity","133,391,153.28","0.04","133,391,153.28","13,180,944.00","10.12","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MRO","MARATHON OIL CORP","Energy","Equity","133,199,816.40","0.04","133,199,816.40","5,634,510.00","23.64","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"IPG","INTERPUBLIC GROUP OF COMPANIES INC","Communication","Equity","132,345,724.39","0.04","132,345,724.39","3,447,401.00","38.39","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TER","TERADYNE INC","Information Technology","Equity","132,044,462.55","0.04","132,044,462.55","1,381,941.00","95.55","United States","NASDAQ","USD","1.00","USD","-"
"FDS","FACTSET RESEARCH SYSTEMS INC","Financials","Equity","132,020,334.96","0.04","132,020,334.96","339,349.00","389.04","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BRO","BROWN & BROWN INC","Financials","Equity","131,812,700.80","0.04","131,812,700.80","2,085,644.00","63.20","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PHM","PULTEGROUP INC","Consumer Discretionary","Equity","131,498,373.38","0.04","131,498,373.38","2,001,802.00","65.69","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TSN","TYSON FOODS INC CLASS A","Consumer Staples","Equity","130,911,732.04","0.04","130,911,732.04","2,533,612.00","51.67","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"J","JACOBS SOLUTIONS INC","Industrials","Equity","130,420,772.00","0.04","130,420,772.00","1,124,317.00","116.00","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DGX","QUEST DIAGNOSTICS INC","Health Care","Equity","129,094,416.93","0.04","129,094,416.93","984,777.00","131.09","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CBOE","CBOE GLOBAL MARKETS INC","Financials","Equity","127,394,634.25","0.04","127,394,634.25","939,835.00","135.55","United States","Cboe BZX formerly known as BATS","USD","1.00","USD","-"
"NTAP","NETAPP INC","Information Technology","Equity","127,136,517.88","0.04","127,136,517.88","1,912,978.00","66.46","United States","NASDAQ","USD","1.00","USD","-"
"JBHT","JB HUNT TRANSPORT SERVICES INC","Industrials","Equity","126,317,081.34","0.04","126,317,081.34","736,371.00","171.54","United States","NASDAQ","USD","1.00","USD","-"
"ZBRA","ZEBRA TECHNOLOGIES CORP CLASS A","Information Technology","Equity","124,242,627.36","0.04","124,242,627.36","458,088.00","271.22","United States","NASDAQ","USD","1.00","USD","-"
"PTC","PTC INC","Information Technology","Equity","123,597,270.00","0.04","123,597,270.00","944,500.00","130.86","United States","NASDAQ","USD","1.00","USD","-"
"EXPE","EXPEDIA GROUP INC","Consumer Discretionary","Equity","123,516,922.32","0.04","123,516,922.32","1,311,777.00","94.16","United States","NASDAQ","USD","1.00","USD","-"
"AES","AES CORP","Utilities","Equity","123,021,974.64","0.04","123,021,974.64","5,925,914.00","20.76","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LKQ","LKQ CORP","Consumer Discretionary","Equity","122,831,879.22","0.04","122,831,879.22","2,252,143.00","54.54","United States","NASDAQ","USD","1.00","USD","-"
"BG","BUNGE LTD","Consumer Staples","Equity","122,032,383.04","0.04","122,032,383.04","1,329,184.00","91.81","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AVY","AVERY DENNISON CORP","Materials","Equity","121,863,088.90","0.04","121,863,088.90","718,490.00","169.61","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SNA","SNAP ON INC","Industrials","Equity","121,814,584.77","0.04","121,814,584.77","471,291.00","258.47","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CFG","CITIZENS FINANCIAL GROUP INC","Financials","Equity","121,792,290.18","0.04","121,792,290.18","4,370,014.00","27.87","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PAYC","PAYCOM SOFTWARE INC","Industrials","Equity","121,489,465.25","0.04","121,489,465.25","427,825.00","283.97","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AKAM","AKAMAI TECHNOLOGIES INC","Information Technology","Equity","121,452,540.75","0.04","121,452,540.75","1,395,525.00","87.03","United States","NASDAQ","USD","1.00","USD","-"
"BBY","BEST BUY CO INC","Consumer Discretionary","Equity","121,422,656.60","0.04","121,422,656.60","1,747,340.00","69.49","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ESS","ESSEX PROPERTY TRUST REIT INC","Real Estate","Equity","121,084,399.64","0.04","121,084,399.64","573,262.00","211.22","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EVRG","EVERGY INC","Utilities","Equity","119,656,477.50","0.04","119,656,477.50","2,036,706.00","58.75","United States","NASDAQ","USD","1.00","USD","-"
"FMC","FMC CORP","Materials","Equity","119,181,503.84","0.04","119,181,503.84","1,117,606.00","106.64","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SYF","SYNCHRONY FINANCIAL","Financials","Equity","118,955,465.87","0.04","118,955,465.87","3,878,561.00","30.67","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TXT","TEXTRON INC","Industrials","Equity","118,503,849.27","0.04","118,503,849.27","1,852,491.00","63.97","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CF","CF INDUSTRIES HOLDINGS INC","Materials","Equity","117,486,187.06","0.04","117,486,187.06","1,740,794.00","67.49","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AXON","AXON ENTERPRISE INC","Industrials","Equity","117,386,407.60","0.04","117,386,407.60","599,522.00","195.80","United States","NASDAQ","USD","1.00","USD","-"
"POOL","POOL CORP","Consumer Discretionary","Equity","117,171,428.32","0.04","117,171,428.32","346,579.00","338.08","United States","NASDAQ","USD","1.00","USD","-"
"LNT","ALLIANT ENERGY CORP","Utilities","Equity","116,810,204.88","0.04","116,810,204.88","2,227,502.00","52.44","United States","NASDAQ","USD","1.00","USD","-"
"EQT","EQT CORP","Energy","Equity","116,576,743.20","0.04","116,576,743.20","3,251,792.00","35.85","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TECH","BIO TECHNE CORP","Health Care","Equity","116,139,941.45","0.04","116,139,941.45","1,395,745.00","83.21","United States","NASDAQ","USD","1.00","USD","-"
"MGM","MGM RESORTS INTERNATIONAL","Consumer Discretionary","Equity","112,153,274.22","0.04","112,153,274.22","2,791,966.00","40.17","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"UDR","UDR REIT INC","Real Estate","Equity","110,441,577.28","0.04","110,441,577.28","2,744,572.00","40.24","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MOS","MOSAIC","Materials","Equity","107,786,425.60","0.03","107,786,425.60","3,020,920.00","35.68","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WDC","WESTERN DIGITAL CORP","Information Technology","Equity","107,160,732.00","0.03","107,160,732.00","2,834,940.00","37.80","United States","NASDAQ","USD","1.00","USD","-"
"INCY","INCYTE CORP","Health Care","Equity","106,871,642.64","0.03","106,871,642.64","1,642,158.00","65.08","United States","NASDAQ","USD","1.00","USD","-"
"SWK","STANLEY BLACK & DECKER INC","Industrials","Equity","106,795,236.30","0.03","106,795,236.30","1,313,110.00","81.33","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HST","HOST HOTELS & RESORTS REIT INC","Real Estate","Equity","106,755,009.38","0.03","106,755,009.38","6,346,909.00","16.82","United States","NASDAQ","USD","1.00","USD","-"
"STX","SEAGATE TECHNOLOGY HOLDINGS PLC","Information Technology","Equity","106,327,003.86","0.03","106,327,003.86","1,704,778.00","62.37","United States","NASDAQ","USD","1.00","USD","-"
"CHRW","CH ROBINSON WORLDWIDE INC","Industrials","Equity","106,026,713.29","0.03","106,026,713.29","1,044,907.00","101.47","United States","NASDAQ","USD","1.00","USD","-"
"PKG","PACKAGING CORP OF AMERICA","Materials","Equity","105,057,651.16","0.03","105,057,651.16","821,212.00","127.93","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NDSN","NORDSON CORP","Industrials","Equity","104,761,178.84","0.03","104,761,178.84","477,098.00","219.58","United States","NASDAQ","USD","1.00","USD","-"
"WRB","WR BERKLEY CORP","Financials","Equity","104,435,856.00","0.03","104,435,856.00","1,808,100.00","57.76","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TRMB","TRIMBLE INC","Information Technology","Equity","104,047,257.58","0.03","104,047,257.58","2,189,086.00","47.53","United States","NASDAQ","USD","1.00","USD","-"
"LYV","LIVE NATION ENTERTAINMENT INC","Communication","Equity","103,637,923.18","0.03","103,637,923.18","1,262,953.00","82.06","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CPT","CAMDEN PROPERTY TRUST REIT","Real Estate","Equity","103,496,076.99","0.03","103,496,076.99","977,577.00","105.87","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TAP","MOLSON COORS BREWING CLASS B","Consumer Staples","Equity","102,628,849.44","0.03","102,628,849.44","1,665,512.00","61.62","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BFB","BROWN FORMAN CORP CLASS B","Consumer Staples","Equity","102,232,599.90","0.03","102,232,599.90","1,623,255.00","62.98","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MAS","MASCO CORP","Industrials","Equity","102,191,078.16","0.03","102,191,078.16","1,999,043.00","51.12","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KIM","KIMCO REALTY REIT CORP","Real Estate","Equity","101,120,642.40","0.03","101,120,642.40","5,489,720.00","18.42","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"IP","INTERNATIONAL PAPER","Materials","Equity","100,881,740.00","0.03","100,881,740.00","3,156,500.00","31.96","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KMX","CARMAX INC","Consumer Discretionary","Equity","100,772,000.00","0.03","100,772,000.00","1,400,000.00","71.98","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HRL","HORMEL FOODS CORP","Consumer Staples","Equity","100,318,479.00","0.03","100,318,479.00","2,565,690.00","39.10","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"L","LOEWS CORP","Financials","Equity","100,270,991.27","0.03","100,270,991.27","1,731,497.00","57.91","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VTRS","VIATRIS INC","Health Care","Equity","99,460,727.52","0.03","99,460,727.52","10,764,148.00","9.24","United States","NASDAQ","USD","1.00","USD","-"
"TFX","TELEFLEX INC","Health Care","Equity","98,775,738.27","0.03","98,775,738.27","416,301.00","237.27","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NI","NISOURCE INC","Utilities","Equity","98,442,429.12","0.03","98,442,429.12","3,598,042.00","27.36","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LDOS","LEIDOS HOLDINGS INC","Industrials","Equity","98,360,661.48","0.03","98,360,661.48","1,213,131.00","81.08","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ETSY","ETSY INC","Consumer Discretionary","Equity","98,195,704.40","0.03","98,195,704.40","1,115,480.00","88.03","United States","NASDAQ","USD","1.00","USD","-"
"CCL","CARNIVAL CORP","Consumer Discretionary","Equity","98,015,736.48","0.03","98,015,736.48","8,878,237.00","11.04","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PEAK","HEALTHPEAK PROPERTIES","Real Estate","Equity","97,608,312.75","0.03","97,608,312.75","4,844,085.00","20.15","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BWA","BORGWARNER INC","Consumer Discretionary","Equity","97,119,753.41","0.03","97,119,753.41","2,078,317.00","46.73","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"APA","APA CORP","Energy","Equity","96,583,682.76","0.03","96,583,682.76","2,848,236.00","33.91","United States","NASDAQ","USD","1.00","USD","-"
"JKHY","JACK HENRY AND ASSOCIATES INC","Financials","Equity","96,464,044.32","0.03","96,464,044.32","647,888.00","148.89","United States","NASDAQ","USD","1.00","USD","-"
"DPZ","DOMINOS PIZZA INC","Consumer Discretionary","Equity","95,617,350.99","0.03","95,617,350.99","314,231.00","304.29","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CE","CELANESE CORP","Materials","Equity","95,600,180.52","0.03","95,600,180.52","883,714.00","108.18","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WYNN","WYNN RESORTS LTD","Consumer Discretionary","Equity","93,245,975.64","0.03","93,245,975.64","915,253.00","101.88","United States","NASDAQ","USD","1.00","USD","-"
"MKTX","MARKETAXESS HOLDINGS INC","Financials","Equity","92,867,224.83","0.03","92,867,224.83","333,467.00","278.49","United States","NASDAQ","USD","1.00","USD","-"
"HSIC","HENRY SCHEIN INC","Health Care","Equity","92,467,918.10","0.03","92,467,918.10","1,203,226.00","76.85","United States","NASDAQ","USD","1.00","USD","-"
"CPB","CAMPBELL SOUP","Consumer Staples","Equity","92,201,829.72","0.03","92,201,829.72","1,777,556.00","51.87","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CRL","CHARLES RIVER LABORATORIES INTERNA","Health Care","Equity","91,194,817.00","0.03","91,194,817.00","450,790.00","202.30","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TPR","TAPESTRY INC","Consumer Discretionary","Equity","87,716,629.26","0.03","87,716,629.26","2,091,479.00","41.94","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EMN","EASTMAN CHEMICAL","Materials","Equity","86,798,520.42","0.03","86,798,520.42","1,052,486.00","82.47","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KEY","KEYCORP","Financials","Equity","86,490,173.14","0.03","86,490,173.14","8,268,659.00","10.46","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GL","GLOBE LIFE INC","Financials","Equity","86,285,573.50","0.03","86,285,573.50","803,030.00","107.45","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CDAY","CERIDIAN HCM HOLDING INC","Industrials","Equity","85,897,098.24","0.03","85,897,098.24","1,366,048.00","62.88","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MTCH","MATCH GROUP INC","Communication","Equity","85,813,995.36","0.03","85,813,995.36","2,474,452.00","34.68","United States","NASDAQ","USD","1.00","USD","-"
"GEN","GEN DIGITAL INC","Information Technology","Equity","85,467,816.96","0.03","85,467,816.96","5,039,376.00","16.96","United States","NASDAQ","USD","1.00","USD","-"
